Unnamed: 0,File,School,Field,Year,File_Path,Maori_words
940,genome_scale_investigation_of_phenotypically_distinct_but_nearly_clonal_trichoderma_strains_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\genome_scale_investigation_of_phenotypically_distinct_but_nearly_clonal_trichoderma_strains_2016.pdf,"toro, hamari, ea, tae, mea, rotorua, minima, ito, imi, pone, eha, naeimi"
941,genome_wide_gene_expression_dynamics_of_the_fungal_pathogen_dothistroma_septosporum_throughout_its_infection_cycle_of_the_gymnosperm_host_pinus_radiata_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\genome_wide_gene_expression_dynamics_of_the_fungal_pathogen_dothistroma_septosporum_throughout_its_infection_cycle_of_the_gymnosperm_host_pinus_radiata_2016.pdf,"pini, takano, takahara, kema, rotorua, hane, puiu"
942,genomic_analyses_inform_on_migration_events_during_the_peopling_of_eurasia_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\genomic_analyses_inform_on_migration_events_during_the_peopling_of_eurasia_2016.pdf,"ena, tana, aia, maru, iiii, tirana, irina, ea, monika, herawati, ooa, mari, ene"
943,genomic_insights_into_the_peopling_of_the_southwest_pacific_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\genomic_insights_into_the_peopling_of_the_southwest_pacific_2016.pdf,"tikopia, nui, makira, hepa, ata, rapanui, koki, nakanai, irina, tonga, tongatapu, onge, waikato, rapa, ea, teouma"
944,high_frequency_haplotypes_are_expected_events_not_historical_figures_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\high_frequency_haplotypes_are_expected_events_not_historical_figures_2016.pdf,tatiana
945,malagasy_genetic_ancestry_comes_from_an_historical_malay_trading_post_in_southeast_borneo_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\malagasy_genetic_ancestry_comes_from_an_historical_malay_trading_post_in_southeast_borneo_2016.pdf,"herawati, aro, aori, ea, titute, naire"
946,microbial_genomics_of_a_host_associated_commensal_bacterium_in_fragmented_populations_of_endangered_takahe_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\microbial_genomics_of_a_host_associated_commensal_bacterium_in_fragmented_populations_of_endangered_takahe_2016.pdf,"kao, maungatautari, onetakahe, hone, ea, aamino, mana, tiritirimatangi, takahe, takahe, maori, ea, pone"
947,molecular_markers_for_quantification_of_bioactive_fungal_strains_associated_with_pinus_radiata_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\molecular_markers_for_quantification_of_bioactive_fungal_strains_associated_with_pinus_radiata_2016.pdf,"imi, pini, nome, rotorua, pinea"
948,reconstructing_demography_and_social_behavior_during_the_neolithic_expansion_from_genomic_diversity_across_island_southeast_asia_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\reconstructing_demography_and_social_behavior_during_the_neolithic_expansion_from_genomic_diversity_across_island_southeast_asia_2016.pdf,"ipa, ake, anu, wunga, aru, tatara, mau, teouma"
949,seasonality_of_campylobacter_jejuni_isolates_associated_with_human_campylobacteriosis_in_the_manawatu_region_new_zealand_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\seasonality_of_campylobacter_jejuni_isolates_associated_with_human_campylobacteriosis_in_the_manawatu_region_new_zealand_2016.pdf,"manawatu, noti, ao, matamatapiako, mapa, noti, porirua"
950,small_traditional_human_communities_sustain_genomic_diversity_over_microgeographic_scales_despite_linguistic_isolation_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\small_traditional_human_communities_sustain_genomic_diversity_over_microgeographic_scales_despite_linguistic_isolation_2016.pdf,"winata, aeta, newhome, koki, romero, ao, wunga, wanokaka, herawati, ere, kee, rito, ea, tatiana, mau"
951,sticky_genomes_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\sticky_genomes_2016.pdf,"hookeri, putaiao, manawatu, totara, ineurope, kapiti, takimoto, tipu, pone, timema"
952,the_case_of_the_missing_ancient_fungal_polyploids_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\the_case_of_the_missing_ancient_fungal_polyploids_2016.pdf,"hoarau, huteau, kuraku, mau, teo, ota, murata, niinomi, huneau, akaike, kohara, nome, aretoo, maki, tohari, nakatani, paranome, maere, ture, rapa, nga"
953,variation_in_the_limit_of_detection_of_the_prospect_campylobacter_microplate_enzyme_immunoassay_in_stools_spiked_with_emerging_campylobacter_species_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\variation_in_the_limit_of_detection_of_the_prospect_campylobacter_microplate_enzyme_immunoassay_in_stools_spiked_with_emerging_campylobacter_species_2016.pdf,"henao, ataro, operario, iwamoto"
954,western_eurasian_genetic_influences_in_the_indonesian_archipelago_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\western_eurasian_genetic_influences_in_the_indonesian_archipelago_2016.pdf,"mani, herawati, hiri, rani, rakawi, herawati, kutai"
955,complete_genome_sequence_of_a_legionella_longbeachae_serogroup_1_strain_isolated_from_a_patient_with_legionnaires_disease_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\complete_genome_sequence_of_a_legionella_longbeachae_serogroup_1_strain_isolated_from_a_patient_with_legionnaires_disease_2017.pdf,"amaro, puri"
956,complete_genome_sequence_of_campylobacter_concisus_atcc_33237t_and_draft_genome_sequences_for_an_additional_eight_well-characterized_c_concisus_strains_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\complete_genome_sequence_of_campylobacter_concisus_atcc_33237t_and_draft_genome_sequences_for_an_additional_eight_well-characterized_c_concisus_strains_2017.pdf,pone
957,complex_patterns_of_admixture_across_the_indonesian_archipelago_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\complex_patterns_of_admixture_across_the_indonesian_archipelago_2017.pdf,"ea, horai, hie, tuuau, herawati, ooi, mau, rito, tahiti, ea, tatiana, titute, tonga"
958,culture_independent_analysis_using_gnd_as_a_target_gene_to_assess_escherichia_coli_diversity_and_community_structure_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\culture_independent_analysis_using_gnd_as_a_target_gene_to_assess_escherichia_coli_diversity_and_community_structure_2017.pdf,"nono, niu, pupo, ture, urea"
959,distinct_gut_microbiome_patterns_associate_with_consensus_molecular_subtypes_of_colorectal_cancer_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\distinct_gut_microbiome_patterns_associate_with_consensus_molecular_subtypes_of_colorectal_cancer_2017.pdf,"ea, omi, mima, ture, otu, murine, pone"
960,epichloë_hybrida_sp_nov_an_emerging_model_system_for_investigating_fungal_allopolyploidy_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\epichloë_hybrida_sp_nov_an_emerging_model_system_for_investigating_fungal_allopolyploidy_2017.pdf,"poa, poae, hume, ete, mau, niki, ue, manawatu, peramine, ine, peramine, pera, tanaka, ine, meani, aotearoae, aree, mau"
961,genome_wide_detection_of_autosomal_copy_number_variants_in_several_sheep_breeds_using_illumina_ovinesnp50_beadchips_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genome_wide_detection_of_autosomal_copy_number_variants_in_several_sheep_breeds_using_illumina_ovinesnp50_beadchips_2017.pdf,"makita, merino, okamura, hou, ruakura, mangano, kawame, komura, kurotaki, mei, oaiari, uetake, moa, neto"
962,genomic_admixture_tracks_pulses_of_economic_activity_over_2000_years_in_the_indian_ocean_trading_network_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genomic_admixture_tracks_pulses_of_economic_activity_over_2000_years_in_the_indian_ocean_trading_network_2017.pdf,"herawati, ture, naire"
963,genomic_analysis_of_salmonella_enterica_serovar_typhimurium_dt160_associated_with_a_14-year_outbreak_new_zealand_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genomic_analysis_of_salmonella_enterica_serovar_typhimurium_dt160_associated_with_a_14-year_outbreak_new_zealand_2017.pdf,"popu, okoro, ure, tamura, epi, nome, pare, tomita, ani, pone, ena, mau"
964,genomic_data_quality_impacts_automated_detection_of_lateral_gene_transfer_in_fungi_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genomic_data_quality_impacts_automated_detection_of_lateral_gene_transfer_in_fungi_2017.pdf,"ree, ine, hao, romeu, kuo, ea, kuma, hane, nakamura, mau, akaike, toome, pera, ete, tanaka"
965,genomic_epidemiology_and_management_of_salmonella_in_island_ecosystems_used_for_takahe_conservation_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genomic_epidemiology_and_management_of_salmonella_in_island_ecosystems_used_for_takahe_conservation_2017.pdf,"kao, maungatautari, matangi, kokako, ea, hihi, tiritiri, houtenae, mana, takahe, puree, peto, takahe, anau, pone, ngai, earea, tahu, hauraki"
966,genomic_epidemiology_of_methicillin_susceptible_staphylococcus_aureus_across_colonisation_and_skin_and_soft_tissue_infection_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\genomic_epidemiology_of_methicillin_susceptible_staphylococcus_aureus_across_colonisation_and_skin_and_soft_tissue_infection_2017.pdf,"oneroa, anine, reo, aure, arakere, ori, ere, anima, porirua, pii, huma, natu, ereira"
967,host_tissue_environment_directs_activities_of_an_epichloë_endophyte_while_it_induces_systemic_hormone_and_defense_responses_in_its_native_perennial_ryegrass_host_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\host_tissue_environment_directs_activities_of_an_epichloë_endophyte_while_it_induces_systemic_hormone_and_defense_responses_in_its_native_perennial_ryegrass_host_2017.pdf,"niki, wiewi, nui, peramine, manawatu, peramine, okie, hume, takemoto, kato, mauro, pera, ea, tanaka, inu"
968,inferring_ancestral_recombination_graphs_from_bacterial_genomic_data_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\inferring_ancestral_recombination_graphs_from_bacterial_genomic_data_2017.pdf,"oru, manawatu, uoa, humanape, nare, reiterate, iare, ipi"
969,insights_into_the_geobacillus_stearothermophilus_species_based_on_phylogenomic_principles_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\insights_into_the_geobacillus_stearothermophilus_species_based_on_phylogenomic_principles_2017.pdf,"morikawa, pare, hera, eto, arora, ani, amori, iia, mora, kuo, hou, inoue, takami, pone, ea, takaki, parini, pore, ao"
970,isolation_and_characterization_of_microsatellite_loci_from_arthropodium_cirratum_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\isolation_and_characterization_of_microsatellite_loci_from_arthropodium_cirratum_2017.pdf,"tongarewa, otari, tepapa, waikawa, rengarenga, erate, ataa, haparapara, hapu, matapouri, maunganui, aata, waikato, ite, renga, māori, taaa, wakatipu, rohe, iwi"
971,kinship_structures_create_persistent_channels_for_language_transmission_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\kinship_structures_create_persistent_channels_for_language_transmission_2017.pdf,"anu, mahu, unaha, matatini, waimangura, herawati, wanokaka, kateri, ani"
972,the_last_sea_nomads_of_the_indonesian_archipelago_2017.pdf,SNS,Biology,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2017\the_last_sea_nomads_of_the_indonesian_archipelago_2017.pdf,"aeta, arunotai, anu, noi, romani, herawati, naire, paeni, mau, nuraini"
973,ancient_dna_and_its_contribution_to_understanding_the_human_history_of_the_pacific_islands_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\ancient_dna_and_its_contribution_to_understanding_the_human_history_of_the_pacific_islands_2018.pdf,"anuatu, temotu, koita, pena, eanie, kami, unione, kiko, erueti, ona, teouma, epi, aiwo, hawaiki, wea, aiwoo, anu, koki, rotuma, tonga"
974,complete_genome_sequence_of_legionella_sainthelensi_isolated_from_a_patient_with_legionnaires_disease_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\complete_genome_sequence_of_legionella_sainthelensi_isolated_from_a_patient_with_legionnaires_disease_2018.pdf,"neou, porirua, nanopore, puri"
975,draft_whole_genome_sequences_of_five_klebsiella_pneumoniae_isolates_from_the_subantarctic_islands_of_new_zealand_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\draft_whole_genome_sequences_of_five_klebsiella_pneumoniae_isolates_from_the_subantarctic_islands_of_new_zealand_2018.pdf,"hookeri, ena, romero, moreno, iuta"
976,draft_whole_genome_sequences_of_seven_isolates_of_klebsiella_pneumoniae_from_new_zealand_sea_lions_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\draft_whole_genome_sequences_of_seven_isolates_of_klebsiella_pneumoniae_from_new_zealand_sea_lions_2018.pdf,"hookeri, ena, romero, ao, moreno, pone, iuta, kataria"
977,draft_whole_genome_sequences_of_three_diarrheagenic_escherichia_coli_strains_isolated_from_farmed_deer_in_new_zealand_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\draft_whole_genome_sequences_of_three_diarrheagenic_escherichia_coli_strains_isolated_from_farmed_deer_in_new_zealand_2018.pdf,"nono, ena, keene, manawatu, nono, noti, eae, porirua, noti, iha"
978,genomic_medicine_must_reduce_not_compound_health_inequities_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\genomic_medicine_must_reduce_not_compound_health_inequities_2018.pdf,"kaika, tīpuna, tikanga, taketake, tauiwi, pākeha, hauora, maori, ara, maori, monoamine, mata, rami, raraunga, toki, waikato, ea, ngāti, porou, aotearoa, tairāwhiti, mua, uerata, hapū, mana, māori, tiriti, temanararaunga, taonga, hauora, waitangi, puia, kaitiaki, whānau, kaneko, whakapapa, urate, iwi, kawharu, rotuma, hautū, manawa, tauranga, tonga"
979,human_perceptions_of_megafaunal_extinction_events_revealed_by_linguistic_analysis_of_indigenous_oral_traditions_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\human_perceptions_of_megafaunal_extinction_events_revealed_by_linguistic_analysis_of_indigenous_oral_traditions_2018.pdf,"īto, kupu, ātāte, ākāriki, waitara, ātā, ipuhue, wherowhero, awa, manaaki, āmoa, moana, ūnaha, moa, huna, aotearoa, moa, tengaro, āte, kawharu, waikato, kua, kokako, āti, taona, pūrākau, tītī, pou, whakataukī, kakapokakariki, puku, ea, poutama, pou, pā, ngaro, āori, ori, rahui, huia, ūātoki, pouakai, huia, whakataukī, awakanoi, wanganui, kaitiakitanga, ikaherengutu, whaanga, ākai, īwere, maori, āo, āpēpe, hiringa, moorei, ika, waiata, iwi, kea, temara, whenua, ātīpuna, pūmanawa, heihei, hemi, rakiura, huna, koromiko, kato, kiwi, mau, titi, hēmi, miro, hinengaro, waikato, tangata, ītongatonga, umu, wehi, matatini, īare, māori, hawaiki, wahie, hā, rākau, hunai, roa, karere, whakarite"
980,investigating_the_origins_of_eastern_polynesians_using_genome_wide_data_from_the_leeward_society_isles_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\investigating_the_origins_of_eastern_polynesians_using_genome_wide_data_from_the_leeward_society_isles_2018.pdf,"tikopia, takuu, monika, maori, mau, manawatu, paeata, nukumanu, ene, humu, aeta, hawaiki, tahiti, pone, nui, maere, rapa, ena, tonga"
981,long_term_colonization_by_campylobacter_jejuni_within_a_human_host_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\long_term_colonization_by_campylobacter_jejuni_within_a_human_host_2018.pdf,"manawatu, hipo, humanape, ori, mau, porirua, tui, rotorua, ataro, peto, waiheke, ena, ano"
982,molecular_epidemiology_of_shiga_toxin_producing_escherichia_coli_on_new_zealand_dairy_farms_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\molecular_epidemiology_of_shiga_toxin_producing_escherichia_coli_on_new_zealand_dairy_farms_2018.pdf,"nono, ano, taranaki, tania, moreira, iwamoto, noti, waikato, eaewere, pone, henao"
983,māori_oral_traditions_record_and_convey_indigenous_knowledge_of_marine_and_freshwater_resources_2018.pdf,SNS,Biology,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2018\māori_oral_traditions_record_and_convey_indigenous_knowledge_of_marine_and_freshwater_resources_2018.pdf,"ōtihitihi, īto, kupu, nene, toheroa, tuna, ururoa, hinengaro, whata, moki, kahawai, tū, tuangi, kahungunu, pipi, āngaia, ārama, āpūrākau, iti, kawharu, ringaringa, kua, ekīana, aua, koe, pūrākau, nanua, ao, manumanu, whakatakoto, tāmure, tā, nana, huia, raraunga, puta, ngātuātara, hūāngatanga, wakanui, ōkopu, īhe, tāhuhu, whaanga, whakahirahira, huarahi, nehera, rarī, whaanga, kōrero, taha, paewai, ōna, tirotiro, tiu, wā, kanae, aitia, waka, tae, ao, ētahi, karakia, kaikini, āpea, ahurea, tuhia, whenua, maomao, tipa, rangaranga, ramatanga, tuhinga, reira, tītiko, kākahi, tangata, wai, wehi, īare, tua, taonga, retiarii, pakau, āua, moko, kohinga, ūtāmure, whakarite, ātauranga, matamua, ēake, harakeke, hawai, hītuna, whakaoho, raparapa, pō, emōhiotia, āhi, muri, kiore, takataka, iri, ihe, tuku, kahawai, toheroa, ikapuhapuha, takoto, whare, āwhanonga, noa, ōrero, kekeno, tāwhai, āori, tamaruarangi, kōkota, tōhīnaki, oha, paraparaumu, nanga, haku, mārearea, wawarua, rawa, ārāhe, mata, ānau, ōngātūpuna, āwhakatupuranga, ūranga, īwere, mure, ūrākau, maori, āringikuihi, āahurea, wawe, ahau, waituhi, whenua, āiwi, roto, ūmai, meroiti, ākehā, anei, āpāpori, āwhakapapa, hāpuku, whakatauā, uta, pipi, whiro, ōmuri, nāu, waikato, pihama, ātaiao, whangarei, matatini, īmai, unahi, māori, turoa, whakaatu, whaanga, āwhina, kuku, tū, kōrinorino, moana, āpēpeha, tāne, īhei, ūmatarau, ūnaha, kitea, pāpaka, ākōrero, kōkopu, araara, rerenga, aku, kī, kaheko, ōhiohio, ōētahi, maimoa, hookeri, whai, āwaitai, hei, ātāpono, hoki, whakangotea, pā, taupaenui, āhononga, whakahao, ātāhauariki, whakataukī, taitokerau, pātiki, pua, ākahi, kōura, whakatauki, tua, kātaha, ara, waaka, ōura, āpōpōki, paenga, whakarea, ika, mau, maramataka, pakari, pakake, hapori, ere, waiata, āhangarau, pounamu, āpopoto, whaonga, whaangaa, tikanga, ihi, taiao, kurua, ātaunahanahatanga, horo, hēmi, hirahira, tutu, piharau, pāua, āoa, ōururoa, horopaki, tūtāmure, hauoranga, tīpakohia, ōhio, āmātou, whakapapa, paku, mahi, āpanui, ītaua, anamata, whakairoiro, ērākāhore, ikaare, epāana, wheke, taranaki, āāhua, ārai, āte, rotorua, nui, aotearoa, pepeha, tawatawa, anei, tāeo, kei, korokoro, āmahara, ōte, waikato, whakamahinga, taketake, maroro, ihupuku, manuirirangi, reo, āpuku, āpānga, tinokupu, tamariki, hanga, rero, rongo, ātīpuna, ua, kō, nga, pipitaiari, huruhuru, ure, ōhonu, āo, waenganui, ānga, tuna, ātāika, taenga, ātuhinga, maungaroa, kura, hauraki, tamarereti, tauranga, hemi, kei, takahurihanga, mau, ātūpuna, kotahi, kore, parāoa, āapanui, huinga, tokākahi, roa, rou"
